126.46,794.07,0
126.88,764.07,0
126.98,761.61,0
127.12,756.87,0
127.41,752.79,0
127.42,752.08,0
127.49,751.18,0
127.71,742.46,0
128.18,730.18,0
128.17,729.74,0
128.19,723.69,0
127.82,709.35,0
129.42,671.66,0
131.2,640.82,0
131.35,635.84,0
131.48,634.49,0
131.93,626.35,0
132.49,619.29,0
132.56,617.02,0
132.99,599.63,0
134.85,548.42,0
135.19,544.61,0
135.21,543.51,0
135.56,534.12,0
135.32,509.08,0
135.63,498.77,0
136.33,486.3,0
136.32,485.4,0
136.44,482.45,0
136.5,481.56,0
136.46,466.88,0
136.51,465.97,0
136.52,463.24,0
136.65,460.79,0
136.85,456.99,0
136.91,456.31,0
136.92,455.63,0
137.86,443.8,0
137.97,441.97,0
138.6,428.2,0
138.8,419.66,0
138.55,410.11,0
138.6,408.75,0
138.63,403.52,0
138.76,401.93,0
139.54,389.98,0
139.71,388.18,0
139.85,385.49,0
139.77,380.78,0
139.64,379.03,0
139.17,375.41,0
139.2,373.15,0
140.06,357.22,0
140.1,352.41,0
142.29,314.69,0
142.5,312.96,0
142.55,310.97,0
143.32,294.71,0
143.31,291.72,0
143.34,291.28,0
143.32,289.12,0
143.4,288.06,0
143.43,285.61,0
143.55,283.71,0
143.57,282.83,0
144.44,266.96,0
144.71,257.96,0
144.69,257.63,0
144.69,257.14,0
144.71,256.97,0
144.75,255.64,0
144.78,255.31,0
144.91,251.8,0
144.91,251.13,0
144.93,250.79,0
144.96,247.62,0
144.92,246.6,0
144.93,244.54,0
144.86,242.53,0
144.86,242.18,0
144.7,239.94,0
144.69,239.44,0
144.7,238.74,0
144.6,235.68,0
144.68,232.28,0
145.04,225.33,0
145.53,218.19,0
145.57,216.69,0
145.89,212.48,0
146.01,210.2,0
146.15,209.2,0
146.16,208.18,0
146.27,207.21,0
146.35,206.73,0
146.4,206.01,0
146.39,205.51,0
146.75,200.38,0
146.8,198.91,0
146.88,197.2,0
146.87,196.23,0
147.02,191.89,0
147.01,190.65,0
147.07,187.68,0
147.22,185.21,0
147.22,183.27,0
147.27,182.53,0
147.17,181.26,0
147.18,181,0
147.3,179.25,0
147.81,168.32,0
147.72,166.87,0
147.7,161.05,0
147.62,159.81,0
147.67,158.56,0
147.72,149.98,0
147.69,147.75,0
147.72,147.25,0
147.75,143.6,0
148.22,137.89,0
148.3,137.39,0
148.59,134.86,0
149.43,130.18,0
150.2,127.36,0
150.88,125.34,0
151.04,124.74,0
151.19,124.35,0
151.35,124,0
151.54,123.64,0
151.93,122.73,0
153.18,120.47,0
154.44,118.07,0
156.35,115.02,0
156.69,114.53,0
157.22,113.71,0
157.97,112.8,0
158.3,112.33,0
158.94,111.58,0
159.5,111.01,0
159.81,110.74,0
160.52,110.03,0
161.12,109.53,0
162.35,108.32,0
163.39,107.46,0
163.78,107.08,0
165.3,105.97,0
166.1,105.46,0
166.74,105.02,0
167.41,104.63,0
168.05,104.22,0
171.65,102.16,0
171.98,102.01,0
172.33,101.89,0
173.35,101.48,0
175.26,100.86,0
175.98,100.67,0
178.04,100.28,0
